time,x,y,z,class
622.67,0.586,-0.729,1.04,2
622.75,0.451,-0.776,0.768,2
622.83,0.214,0.007,0.659,2
622.92,-0.331,0.395,0.58,2
623.0,-0.445,-0.51,1.563,2
623.08,0.574,-0.575,0.917,2
623.17,0.133,-0.086,1.011,2
623.25,0.163,-0.189,0.958,2
623.33,-0.075,-0.404,0.922,2
623.42,-0.035,0.094,1.419,2
623.5,-0.057,-0.284,0.535,2
623.58,0.031,-0.317,1.0,2
623.67,-0.022,-0.101,1.089,2
623.75,0.006,-0.09,0.996,2
623.83,0.135,-0.092,0.996,2
623.92,0.135,-0.103,0.975,2
624.0,0.251,-0.154,0.96,2
624.07,0.362,-0.053,0.94,2
624.13,0.414,-0.123,0.893,2
624.2,0.396,-0.092,0.852,2
624.27,0.503,-0.045,0.867,2
624.33,0.526,0.016,0.9,2
624.4,0.576,0.053,0.841,2
624.47,0.65,0.032,0.726,2
624.53,0.584,-0.007,0.876,2
624.6,0.595,-0.045,0.792,2
624.67,0.684,-0.036,0.722,2
624.73,0.572,0.09,0.791,2
624.8,0.691,0.058,0.78,2
624.87,0.705,0.009,0.652,2
624.93,0.615,0.036,1.037,2
625.0,0.404,0.112,0.672,2
625.08,0.343,0.145,1.031,2
625.17,0.504,0.136,0.942,2
625.25,0.276,-0.017,0.903,2
625.33,0.4,0.034,0.876,2
625.42,0.164,0.1,0.928,2
625.5,0.237,0.024,1.208,2
625.58,0.288,0.071,0.829,2
625.67,0.325,0.019,1.049,2
625.75,0.096,0.039,0.904,2
625.83,0.163,0.166,0.939,2
625.92,0.185,0.056,1.187,2
626.0,0.213,-0.095,1.047,2
626.08,0.204,-0.145,1.0,2
626.17,0.749,-0.202,1.136,2
626.25,0.454,-0.554,0.685,2
626.33,-0.148,-0.231,0.41,2
626.42,0.386,-0.059,0.501,2
626.5,1.033,-0.042,-0.143,2
626.58,2.088,-0.555,-0.108,2
626.67,0.939,-2.062,-0.412,2
626.75,1.224,-1.501,0.085,2
626.83,0.826,-0.433,0.103,2
626.92,-0.309,-0.092,0.559,2
627.0,0.357,0.108,0.591,2
627.08,0.888,0.282,0.499,2
627.17,0.539,0.212,0.49,2
627.25,0.463,0.243,0.74,2
627.33,0.412,-0.453,0.757,2
627.42,0.782,-1.007,1.054,2
627.5,0.398,-0.016,1.17,2
627.58,0.154,-0.057,0.852,2
627.67,0.134,0.238,1.092,2
627.75,0.147,0.13,1.125,2
627.83,0.345,0.18,0.888,2
627.92,0.351,0.039,0.906,2
628.0,0.304,0.136,0.995,2
628.08,0.429,0.077,0.921,2
628.17,0.331,-0.003,0.953,2
628.25,0.375,0.009,0.942,2
628.33,0.4,0.021,0.944,2
628.42,0.236,0.162,0.9,2
628.5,0.253,0.217,0.958,2
628.58,0.258,-0.03,1.04,2
628.67,0.392,-0.044,1.348,2
628.75,0.331,0.114,1.091,2
628.83,-0.05,-0.017,0.479,2
628.92,0.361,-0.898,0.802,2
629.0,0.028,-0.205,0.644,2
629.07,-0.092,-0.194,1.167,2
629.13,0.149,0.297,1.148,2
629.2,0.207,-0.371,1.021,2
629.27,0.134,-0.16,1.029,2
629.33,0.053,-0.154,1.03,2
629.4,0.349,-0.264,0.944,2
629.47,0.955,0.15,0.817,2
629.53,0.406,0.346,0.294,2
629.6,0.085,0.279,0.064,2
629.67,1.447,-0.51,1.288,2
629.73,0.688,-0.141,1.08,2
629.8,0.778,-0.533,0.537,2
629.87,0.382,-1.052,0.766,2
629.93,0.735,-1.146,1.15,2
630.0,1.324,-0.496,-0.192,2
630.08,0.697,0.236,0.091,2
630.17,0.977,0.117,0.081,2
630.25,1.074,-0.002,0.042,2
630.33,0.669,0.154,0.071,2
630.42,0.577,0.268,0.127,2
630.5,1.205,-0.038,0.364,2
630.58,1.227,-0.38,0.217,2
630.67,0.82,-0.091,0.728,2
630.75,0.233,-1.008,0.832,2
630.83,0.7,-0.688,0.709,2
630.92,1.211,-0.491,0.063,2
631.0,1.146,0.075,0.199,3
631.08,0.647,0.15,0.261,3
631.17,1.168,-0.093,0.383,3
631.25,0.603,-0.209,0.614,3
631.33,0.958,-0.272,0.344,3
631.42,0.915,0.059,0.238,3
631.5,1.0,0.043,0.218,3
631.58,0.993,-0.116,0.245,3
631.67,1.027,-0.236,0.21,3
631.75,0.925,0.017,0.09,3
631.83,0.945,0.251,-0.018,3
631.92,1.046,0.121,0.078,3
632.0,1.155,0.003,0.128,3
632.08,0.927,0.338,-0.037,3
632.17,0.659,0.404,0.323,3
632.25,0.188,-0.729,1.167,3
632.33,0.243,-0.598,0.89,3
632.42,0.256,-0.552,0.445,3
632.5,1.028,-0.286,-1.193,3
632.58,1.701,-0.095,-0.72,3
632.67,1.279,-0.179,-0.292,3
632.75,0.766,-0.399,-0.122,3
632.83,0.549,0.027,-0.17,3
632.92,0.752,0.298,-0.531,3
633.0,1.783,0.469,-0.458,2
633.08,0.538,0.552,-0.369,2
633.17,1.395,-0.383,-0.471,2
633.25,1.25,-0.958,0.562,2
633.33,0.238,0.468,0.663,2
633.42,-0.5,-0.646,1.529,2
633.5,0.25,-0.772,1.102,2
633.58,1.008,-0.257,0.32,2
633.67,1.545,0.135,0.198,2
633.75,1.012,-0.012,0.551,2
633.83,0.604,-0.017,0.685,2
633.92,0.728,0.128,0.774,2
634.0,0.377,-0.306,0.414,2
634.07,0.734,0.349,0.232,2
634.13,0.941,0.736,0.134,2
634.2,0.522,-0.211,0.997,2
634.27,0.39,-0.82,1.21,2
634.33,0.726,-0.795,0.1,2
634.4,1.306,0.17,-0.304,2
634.47,1.554,0.046,-0.008,2
634.53,1.064,-0.237,0.394,2
634.6,0.861,-0.048,0.262,2
634.67,0.577,-0.281,0.395,2
634.73,0.827,-0.533,0.944,2
634.8,0.222,0.349,1.156,2
634.87,0.674,0.855,0.499,2
634.93,1.932,-1.155,0.607,2
635.0,0.483,-0.415,0.372,2
635.08,-0.155,0.294,0.174,2
635.17,0.032,-1.013,2.61,2
635.25,1.163,-0.575,-0.113,2
635.33,1.377,-0.146,-0.41,2
635.42,0.769,-0.174,0.14,2
635.5,0.802,-0.49,0.202,2
635.58,1.239,-0.263,0.309,2
635.67,1.068,0.123,0.15,2
635.75,1.23,0.479,-0.602,2
635.83,0.785,0.292,-0.174,2
635.92,1.415,-1.223,0.414,2
636.0,0.854,-0.932,0.145,2
636.08,-0.206,0.131,0.522,2
636.17,0.234,-0.035,1.174,2
636.25,1.235,-0.56,1.117,2
636.33,0.801,-0.046,0.532,2
636.42,0.843,0.072,0.336,2
636.5,1.156,-0.155,0.41,2
636.58,0.878,-0.102,0.277,2
636.67,0.885,0.04,0.147,2
636.75,0.963,0.158,0.067,2
636.83,1.013,0.059,0.033,2
636.92,1.008,-0.354,0.325,2
637.0,0.36,-0.479,0.514,2
637.08,0.408,-0.349,1.17,2
637.17,0.42,-0.13,1.086,2
637.25,0.183,-0.109,0.812,2
637.33,0.624,-0.46,-0.084,2
637.42,1.25,-0.557,0.047,2
637.5,1.135,-0.379,-0.173,2
637.58,1.093,-0.188,-0.107,2
637.67,1.492,-0.253,0.007,2
637.75,1.103,0.192,0.75,2
637.83,0.534,0.504,-0.041,2
637.92,1.107,-0.016,-0.414,2
638.0,0.667,-0.578,0.378,2
638.08,0.755,-0.486,0.475,2
638.17,1.06,-0.31,1.82,2
638.25,0.77,-0.341,0.143,2
638.33,1.036,-0.143,0.158,2
638.42,0.763,-0.234,0.498,2
638.5,0.944,-0.143,0.443,2
638.58,0.923,-0.097,0.375,2
638.67,0.879,-0.281,0.515,2
638.75,0.87,-0.104,0.484,2
638.83,0.92,0.085,0.55,2
638.92,1.12,0.29,0.748,2
639.0,1.263,0.019,0.426,2
639.07,0.73,-0.121,0.25,2
639.13,1.376,-0.5,-0.111,2
639.2,1.502,-1.109,0.206,2
639.27,0.607,-0.212,0.176,2
639.33,0.329,0.419,0.825,2
639.4,0.148,0.255,1.216,2
639.47,0.307,-0.32,1.845,2
639.53,0.665,-0.096,0.703,2
639.6,0.862,0.163,0.49,2
639.67,0.771,0.047,0.653,2
639.73,0.715,0.097,0.718,2
639.8,0.775,0.083,0.669,2
639.87,0.643,-0.09,0.867,2
639.93,0.694,0.219,1.002,2
640.0,0.821,0.258,0.138,2
640.08,0.571,0.191,0.104,2
640.17,0.787,-0.276,1.269,2
640.25,0.583,-0.021,0.842,2
640.33,0.543,0.031,0.716,2
640.42,0.793,0.038,0.668,2
640.5,0.651,0.023,0.747,2
640.58,0.736,0.08,0.697,2
640.67,0.495,-0.135,1.054,2
640.75,0.541,-0.067,0.897,2
640.83,0.961,0.774,0.396,2
640.92,1.106,0.827,-0.281,2
641.0,1.078,-0.466,-0.01,2
641.08,1.132,-0.744,0.761,2
641.17,0.555,-0.339,0.399,2
641.25,1.02,-0.237,0.229,2
641.33,1.12,-0.152,0.081,2
641.42,1.025,-0.137,0.688,2
641.5,1.603,-0.441,0.225,2
641.58,0.146,-0.118,0.14,2
641.67,-0.532,0.533,0.462,2
641.75,0.352,0.162,0.835,2
641.83,1.515,-0.766,0.859,2
641.92,1.238,-0.432,1.442,2
642.0,-0.146,-0.246,0.524,2
642.08,-0.753,-0.55,1.946,2
642.17,0.853,0.043,0.73,2
642.25,-0.104,0.158,0.371,2
642.33,-0.145,0.324,0.176,2
642.42,1.498,-0.408,0.708,2
642.5,1.441,-0.676,0.74,2
642.58,0.443,0.776,1.006,2
642.67,-0.251,0.013,0.5,2
642.75,0.079,-1.948,1.077,2
642.83,0.435,-1.052,1.35,2
642.92,0.468,0.371,1.103,2
643.0,0.838,0.956,0.282,2
643.08,1.093,0.82,-0.513,2
643.17,0.771,-1.296,1.547,2
643.25,0.17,-1.162,1.842,2
643.33,0.466,-0.799,0.632,2
643.42,0.868,-0.68,-0.303,2
643.5,0.737,-0.4,-0.027,2
643.58,1.042,-0.127,0.375,2
643.67,1.311,0.124,0.654,2
643.75,0.994,0.119,0.338,2
643.83,0.958,0.028,0.266,2
643.92,0.971,-0.108,0.556,2
644.0,0.649,-0.375,0.532,2
644.08,0.774,-0.346,0.221,2
644.17,1.18,-0.079,0.177,2
644.25,0.966,-0.141,0.307,2
644.33,0.574,-0.015,0.613,2
644.42,0.449,-0.354,0.688,2
644.5,0.093,-0.739,1.118,2
644.58,0.475,-0.395,1.089,2
644.67,0.545,0.066,0.895,2
644.75,0.588,-0.333,0.712,2
644.83,0.63,-0.391,0.754,2
644.92,0.558,-0.082,0.804,2
645.0,0.733,-0.506,0.64,2
645.07,0.889,-0.578,0.638,2
645.13,0.61,0.073,1.156,2
645.2,0.605,0.299,0.939,2
645.27,0.764,0.089,0.305,2
645.33,0.685,-0.084,0.329,2
645.4,1.196,-0.874,1.011,2
645.47,1.025,-0.734,0.633,2
645.53,0.3,-0.144,0.54,2
645.6,0.722,0.261,0.644,2
645.67,0.165,0.4,0.936,2
645.73,0.334,-0.564,1.453,2
645.8,0.554,-0.352,0.934,2
645.87,0.737,0.298,0.708,2
645.93,0.638,0.053,0.732,2
646.0,0.599,0.088,0.833,2
646.08,0.678,0.123,0.713,2
646.17,0.698,0.064,0.716,2
646.25,0.711,0.077,0.672,2
646.33,0.678,0.097,0.727,2
646.42,0.734,0.111,0.651,2
646.5,0.73,0.121,0.66,2
646.58,0.704,0.053,0.724,2
646.67,0.768,0.125,0.615,2
646.75,0.768,0.142,0.651,2
646.83,0.737,0.076,0.623,2
646.92,0.714,0.097,0.658,2
647.0,0.81,0.157,0.593,2
647.08,0.805,0.143,0.613,2
647.17,0.744,0.106,0.629,2
647.25,0.763,0.114,0.622,2
647.33,0.781,0.111,0.591,2
647.42,0.818,0.104,0.563,2
647.5,0.783,0.137,0.61,2
647.58,0.769,0.118,0.624,2
647.67,0.797,0.056,0.607,2
647.75,0.816,0.058,0.555,2
647.83,0.809,0.128,0.56,2
647.92,0.748,0.073,0.641,2
648.0,0.771,0.026,0.672,2
648.08,0.875,0.064,0.563,2
648.17,0.723,-0.039,0.802,2
648.25,0.662,-0.007,0.747,2
648.33,0.718,0.313,0.577,2
648.42,0.821,0.854,0.886,2
648.5,0.881,0.917,0.176,2
648.58,0.978,0.301,0.282,2
648.67,0.704,-0.999,1.095,2
648.75,0.847,-0.873,0.998,2
648.83,-0.196,-0.852,1.039,2
648.92,-0.099,-0.836,1.003,2
649.0,0.606,-0.301,0.13,2
649.08,0.416,0.561,0.247,2
649.17,0.285,0.349,1.328,2
649.25,1.277,0.197,0.739,2
649.33,1.166,1.308,-0.62,2
649.42,1.424,-1.336,1.891,2
649.5,1.534,-1.213,1.143,2
649.58,1.229,-0.568,-0.705,2
649.67,0.245,-0.001,-0.231,2
649.75,-0.019,-0.21,1.708,2
649.83,-0.009,0.146,1.477,2
649.92,0.512,-0.314,0.723,2
650.0,0.445,-0.464,0.77,2
650.07,0.224,-0.266,0.948,2
650.13,0.331,-0.214,0.912,2
650.2,0.354,-0.276,0.85,2
650.27,0.234,-0.357,1.137,2
650.33,0.335,-0.486,0.938,2
650.4,0.599,-0.209,0.48,2
650.47,0.734,-0.092,0.772,2
650.53,0.653,0.004,0.593,2
650.6,0.333,-0.43,0.458,2
650.67,0.298,-0.699,1.437,2
650.73,0.547,-0.276,0.813,2
650.8,0.606,-0.454,0.626,2
650.87,0.174,-0.095,0.995,2
650.93,0.165,-0.559,0.957,2
651.0,0.184,-0.325,0.657,2
651.08,0.424,-0.294,0.712,2
651.17,0.366,-0.131,1.019,2
651.25,0.2,-0.5,1.075,2
651.33,-0.167,-0.393,0.85,2
651.42,0.738,0.215,0.587,2
651.5,1.317,-0.465,0.67,2
651.58,0.475,-0.629,0.673,2
651.67,0.679,-0.307,0.638,2
651.75,0.646,-0.244,0.618,2
651.83,0.535,-0.285,0.921,2
651.92,0.562,-0.036,0.71,2
652.0,1.304,-0.749,0.696,2
652.08,1.477,-0.45,-0.259,2
652.17,-0.15,0.474,0.134,2
652.25,-0.968,-0.411,1.729,2
652.33,0.659,-0.997,1.227,2
652.42,1.049,0.179,0.333,2
652.5,0.515,-0.053,0.722,2
652.58,0.483,-0.297,0.817,2
652.67,0.471,-0.188,0.829,2
652.75,0.574,-0.052,0.704,2
652.83,1.115,-0.179,0.569,2
652.92,0.909,-0.492,0.245,2
653.0,0.741,-0.396,0.499,2
653.08,0.738,-0.275,0.607,2
653.17,0.607,-0.268,0.61,2
653.25,0.694,-0.324,0.685,2
653.33,0.646,-0.204,0.777,2
653.42,0.903,-0.02,0.588,2
653.5,1.456,-0.542,0.779,2
653.58,0.16,-0.27,0.501,2
653.67,0.287,0.089,0.31,2
653.75,1.43,-0.646,0.336,2
653.83,0.354,-1.29,0.001,2
653.92,-0.021,-0.498,0.911,2
654.0,0.523,-0.05,0.834,2
654.08,0.22,-0.413,0.697,2
654.17,0.713,-0.664,0.88,2
654.25,0.429,-0.571,0.931,2
654.33,0.474,-0.331,0.648,2
654.42,1.238,-0.377,0.81,2
654.5,0.978,-0.25,0.773,2
654.58,0.244,-0.523,0.855,2
654.67,-0.203,-0.792,0.741,2
654.75,-0.052,-0.081,0.976,2
654.83,0.909,0.481,0.526,2
654.92,1.223,-0.023,0.439,2
655.0,0.281,-0.545,0.827,2
655.07,0.084,0.162,0.785,2
655.13,0.4,-0.612,1.195,2
655.2,0.912,-0.709,1.384,2
655.27,0.858,-0.04,0.494,2
655.33,0.724,-0.174,0.575,2
655.4,0.596,-0.39,0.78,2
655.47,0.732,-0.302,0.736,2
655.53,0.646,-0.282,0.602,2
655.6,0.624,-0.164,0.773,2
655.67,0.696,-0.294,0.619,2
655.73,0.697,-0.338,0.568,2
655.8,0.62,-0.366,0.714,2
655.87,0.568,-0.27,0.835,2
655.93,0.489,-0.432,0.987,2
656.0,1.464,-0.187,0.291,2
656.08,0.407,0.531,-0.433,2
656.17,0.061,-0.796,1.335,2
656.25,0.577,-0.759,1.272,2
656.33,0.803,-0.257,0.027,2
656.42,1.057,-0.15,-0.065,2
656.5,1.036,-0.464,0.105,2
656.58,1.391,-0.531,0.178,2
656.67,1.422,-0.011,0.06,2
656.75,0.813,0.209,-0.272,2
656.83,0.3,0.118,-0.402,2
656.92,0.917,-0.227,0.317,2
657.0,0.557,-0.953,0.828,2
657.08,0.445,-0.571,0.86,2
657.17,0.518,-0.128,0.639,2
657.25,0.994,-0.079,0.669,2
657.33,1.121,-0.03,0.593,2
657.42,0.619,-0.083,0.614,2
657.5,-0.198,-0.18,0.458,2
657.58,-0.261,-1.129,1.355,2
657.67,0.403,-0.825,0.687,2
657.75,1.397,0.076,0.214,2
657.83,1.193,-0.338,0.199,2
657.92,0.76,-0.401,0.263,2
658.0,0.723,-0.236,0.535,2
658.08,0.631,-0.234,0.5,2
658.17,0.84,-0.219,0.384,2
658.25,1.198,-0.025,0.316,2
658.33,1.24,-0.288,0.43,2
658.42,0.936,-0.676,0.715,2
658.5,0.268,-0.395,1.108,2
658.58,0.542,-0.051,0.745,2
658.67,1.464,-0.015,0.43,2
658.75,0.518,-0.457,0.974,2
658.83,0.425,0.092,0.169,2
658.92,0.125,0.221,0.155,2
659.0,1.7,-0.668,0.879,2
659.08,1.405,-0.761,0.692,2
659.17,0.73,-0.784,-0.077,2
659.25,1.159,-0.567,-0.316,2
659.33,1.498,-0.269,-0.416,2
659.42,0.644,-0.403,0.245,2
659.5,0.459,-0.443,0.246,2
659.58,0.185,-0.328,-0.037,2
659.67,0.716,0.064,-0.449,2
659.75,1.912,0.439,-0.933,2
659.83,1.537,-0.16,-0.103,2
659.92,0.542,-0.267,0.043,2
660.0,1.033,-0.719,0.312,2
660.07,0.657,0.062,0.349,2
660.13,0.636,-0.805,0.466,2
660.2,0.972,-0.464,-0.246,2
660.27,1.223,0.014,-0.209,2
660.33,1.313,-0.257,-0.213,2
660.4,0.9,-0.169,-0.043,2
660.47,0.552,-0.179,0.261,2
660.53,0.901,-0.292,0.287,2
660.6,1.164,-0.246,0.221,2
660.67,0.808,0.054,0.36,2
660.73,0.452,-0.098,0.401,2
660.8,1.141,-0.491,0.05,2
660.87,1.107,-0.431,-0.564,2
660.93,0.778,-0.015,-0.731,2
661.0,0.717,0.231,-0.516,2
661.08,0.958,-0.122,-0.486,2
661.17,0.718,-0.464,-0.342,2
661.25,0.555,-0.35,-0.477,2
661.33,0.799,-0.286,-1.189,2
661.42,0.692,-0.032,-0.995,2
661.5,1.205,0.062,-0.155,2
661.58,1.347,0.104,-0.243,2
661.67,0.693,0.146,-0.376,2
661.75,-0.02,0.069,-0.003,2
661.83,1.425,-0.141,0.667,2
661.92,1.539,-1.293,0.629,2
662.0,0.358,-0.232,0.809,2
662.08,0.336,0.164,0.605,2
662.17,-0.067,-0.576,1.217,2
662.25,0.175,-1.237,1.502,2
662.33,0.371,-0.265,0.666,2
662.42,0.708,-0.203,0.664,2
662.5,0.521,-0.357,0.79,2
662.58,0.418,-0.283,0.885,2
662.67,0.58,-0.298,0.73,2
662.75,0.529,-0.265,0.822,2
662.83,0.576,-0.219,0.8,2
662.92,0.375,-0.129,0.863,2
663.0,0.636,-0.144,0.765,2
663.08,0.664,-0.155,0.719,2
663.17,0.569,-0.138,0.817,2
663.25,0.611,-0.085,0.802,2
663.33,0.704,-0.104,0.729,2
663.42,0.615,-0.114,0.754,2
663.5,0.678,-0.028,0.769,2
663.58,0.677,-0.12,0.717,2
663.67,0.685,-0.069,0.743,2
663.75,0.661,-0.121,0.76,2
663.83,0.601,-0.172,0.882,2
663.92,0.496,-0.325,0.827,2
664.0,0.648,-0.229,0.666,2
664.08,0.676,-0.228,0.341,2
664.17,1.151,-0.051,0.453,2
664.25,1.123,-0.118,0.225,2
664.33,1.129,-0.253,0.188,2
664.42,1.012,-0.431,0.286,2
664.5,0.18,-0.657,0.008,2
664.58,0.133,-0.763,1.442,2
664.67,0.671,-0.475,0.737,2
664.75,0.596,-0.405,0.562,2
664.83,0.498,-0.387,0.768,2
664.92,0.617,-0.391,0.709,2
665.0,0.598,-0.385,0.685,2
665.07,0.473,-0.401,1.003,2
665.13,0.321,-0.526,1.044,2
665.2,0.405,-0.171,0.287,2
665.27,0.638,0.045,0.56,2
665.33,1.216,-0.411,-0.16,2
665.4,1.147,-0.448,0.123,2
665.47,0.841,-0.121,-0.052,2
665.53,0.701,-0.287,-0.548,2
665.6,1.655,-0.429,-0.816,2
665.67,0.958,0.171,-0.515,2
665.73,1.189,0.929,-0.603,2
665.8,1.441,1.12,-0.402,2
665.87,1.442,0.03,-0.569,2
665.93,0.613,-1.885,-0.853,2
666.0,0.106,-1.953,-0.056,2
666.08,0.954,-0.708,0.394,2
666.17,1.181,0.034,0.261,2
666.25,1.548,0.612,0.658,2
666.33,1.869,0.473,0.404,2
666.42,0.445,-0.16,1.032,2
666.5,0.036,-0.342,1.361,2
666.58,0.298,-0.237,1.111,2
666.67,0.383,-0.258,0.596,2
666.75,0.392,-0.417,1.005,2
666.83,0.342,-0.954,0.689,2
666.92,0.263,-0.811,1.045,2
667.0,0.356,-0.344,0.967,2
667.08,1.014,0.017,1.216,2
667.17,1.373,-0.246,1.021,2
667.25,0.554,-0.861,0.431,2
667.33,0.121,-0.375,0.273,2
667.42,0.263,-0.419,0.821,2
667.5,0.328,-0.588,0.867,2
667.58,0.697,-0.168,0.679,2
667.67,0.755,-0.292,0.663,2
667.75,0.102,-0.925,0.722,2
667.83,0.372,-1.071,1.048,2
667.92,0.834,-0.047,0.827,2
668.0,0.808,0.01,0.586,2
668.08,0.356,-0.012,0.195,2
668.17,-0.005,-0.981,1.007,2
668.25,0.402,-0.641,1.101,2
668.33,0.11,-0.301,0.98,2
668.42,0.614,-0.313,0.665,2
668.5,0.502,-0.421,0.782,2
668.58,0.4,-0.298,0.9,2
668.67,0.424,-0.298,0.906,2
668.75,0.341,-0.296,0.869,2
668.83,0.628,-0.25,0.69,2
668.92,0.565,-0.476,0.756,2
669.0,0.373,-0.318,0.898,2
669.08,0.455,-0.255,0.9,2
669.17,0.373,-0.265,0.846,2
669.25,0.598,-0.3,0.801,2
669.33,0.508,-0.43,0.807,2
669.42,0.624,-0.252,1.078,2
669.5,0.719,-0.28,0.73,2
669.58,-0.223,0.462,0.565,2
669.67,-0.373,-0.762,0.746,2
669.75,-0.15,-1.378,1.218,2
669.83,0.4,-2.231,0.789,2
669.92,0.258,-0.824,0.236,2
670.0,0.225,-0.172,0.212,3
670.07,1.14,-1.235,1.287,3
670.13,1.064,-1.585,0.657,3
670.2,0.404,-0.027,0.271,3
670.27,0.637,0.706,0.104,3
670.33,2.125,-0.144,-0.192,3
670.4,1.09,-1.501,-0.394,3
670.47,0.806,-0.48,-0.194,3
670.53,1.0,-0.15,-0.706,3
670.6,0.912,-0.283,-0.295,3
670.67,0.595,-0.422,-0.113,3
670.73,1.057,-0.864,0.496,3
670.8,0.881,-0.292,0.535,3
670.87,0.992,0.247,0.271,3
670.93,0.857,0.237,0.356,3
671.0,0.32,-0.431,0.157,3
671.08,0.425,-0.71,1.531,3
671.17,0.518,-0.124,0.754,3
671.25,0.609,-0.045,0.802,3
671.33,0.528,-0.207,0.783,3
671.42,0.588,-0.163,0.823,3
671.5,0.595,-0.12,0.814,3
671.58,0.61,-0.14,0.773,3
671.67,0.584,-0.122,0.806,3
671.75,0.533,-0.162,0.79,3
671.83,0.576,-0.133,0.814,3
671.92,0.611,-0.146,0.964,3
672.0,0.513,-0.137,0.937,3
672.08,0.548,0.423,0.868,3
672.17,0.621,0.38,0.723,3
672.25,0.407,-0.242,0.547,3
672.33,0.122,-1.046,1.246,3
672.42,0.081,-0.482,0.99,3
672.5,1.235,-1.031,0.843,3
672.58,1.029,-1.415,0.2,3
672.67,0.0,-0.127,-0.261,3
672.75,0.208,-0.121,0.718,3
672.83,1.039,-0.335,0.298,3
672.92,1.29,-0.142,0.64,3
673.0,2.342,-1.417,0.441,2
673.08,1.258,-2.16,0.08,2
673.17,-0.536,-0.387,-0.185,2
673.25,0.265,0.104,-0.462,2
673.33,1.962,-0.705,1.194,2
673.42,0.515,-0.712,0.356,2
673.5,1.34,-0.261,-0.759,2
673.58,0.492,-0.645,-0.503,2
673.67,0.736,-0.04,-1.017,2
673.75,0.877,-0.368,-0.608,2
673.83,1.069,-0.245,-0.125,2
673.92,0.58,-0.736,0.919,2
674.0,-0.085,0.251,0.92,2
674.08,0.535,0.201,-0.194,2
674.17,2.403,-0.601,-0.869,2
674.25,0.983,-0.244,-0.247,2
674.33,0.265,-0.06,0.053,2
674.42,0.761,-0.086,0.077,2
674.5,1.285,0.062,0.375,2
674.58,1.023,-0.075,0.345,2
674.67,0.761,-0.074,0.396,2
674.75,0.992,-0.024,0.306,2
674.83,0.91,-0.007,0.208,2
674.92,0.691,-0.031,0.536,2
675.0,0.901,0.076,0.494,2
675.07,0.916,0.005,0.391,2
675.13,1.009,-0.11,0.322,2
675.2,1.004,-0.039,0.347,2
675.27,0.731,-0.192,0.35,2
675.33,0.909,0.008,0.463,2
675.4,0.91,-0.058,0.293,2
675.47,1.257,-0.004,0.148,2
675.53,1.209,0.3,-0.151,2
675.6,0.998,-0.181,0.01,2
675.67,0.5,-0.698,0.112,2
675.73,0.41,-0.34,-0.188,2
675.8,0.875,0.259,-0.299,2
675.87,1.75,-0.41,-0.717,2
675.93,0.948,-0.33,-0.48,2
676.0,0.541,-0.172,-0.027,2
676.08,1.146,-0.252,-0.164,2
676.17,0.885,-0.294,-0.116,2
676.25,0.987,-0.208,-0.257,2
676.33,0.942,-0.25,-0.073,2
676.42,0.969,-0.203,-0.106,2
676.5,1.274,-0.242,0.089,2
676.58,1.331,-0.266,0.04,2
676.67,0.525,-0.042,0.147,2
676.75,0.277,-0.098,0.13,2
676.83,0.138,-0.631,1.547,2
676.92,0.557,-0.435,0.721,2
677.0,0.76,-0.212,0.64,2
677.08,0.541,-0.321,0.805,2
677.17,0.474,-0.342,0.798,2
677.25,0.566,-0.324,0.763,2
677.33,0.514,-0.268,0.84,2
677.42,0.581,-0.258,0.764,2
677.5,0.366,-0.498,0.922,2
677.58,0.189,-0.163,0.896,2
677.67,0.471,0.657,0.923,2
677.75,0.199,0.532,0.944,2
677.83,0.663,-0.94,1.199,2
677.92,0.422,-0.571,0.886,2
678.0,-0.158,-0.321,0.927,2
678.08,0.094,-0.478,0.856,2
678.17,0.068,-0.244,0.994,2
678.25,0.017,-0.525,0.749,2
678.33,0.143,-0.427,0.891,2
678.42,0.005,-0.456,1.02,2
678.5,0.196,-0.265,0.863,2
678.58,0.184,-0.359,0.908,2
678.67,0.204,-0.423,0.955,2
678.75,0.304,-0.222,0.997,2
678.83,0.455,0.083,1.182,2
678.92,0.281,-0.107,0.873,2
679.0,0.185,-0.345,0.836,2
679.08,-0.011,-0.367,0.782,2
679.17,0.498,-0.147,0.957,2
679.25,0.303,0.016,1.058,2
679.33,0.262,-0.106,1.112,2
679.42,0.461,-0.242,0.871,2
679.5,0.18,-0.189,0.792,2
679.58,0.098,-0.275,0.931,2
679.67,0.317,-0.11,0.949,2
679.75,0.33,0.076,0.929,2
679.83,0.736,0.063,0.777,2
679.92,0.638,-0.074,0.939,2
680.0,0.425,-0.305,0.933,2
680.07,0.264,-0.557,0.82,2
680.13,0.239,-0.179,0.721,2
680.2,0.787,-0.253,0.449,2
680.27,1.194,0.12,0.318,2
680.33,1.082,0.206,0.064,2
680.4,1.141,-0.169,0.059,2
680.47,0.876,-0.214,-0.053,2
680.53,0.967,0.058,0.012,2
680.6,1.098,0.079,-0.146,2
680.67,1.037,-0.018,-0.346,2
680.73,0.781,-0.006,-0.459,2
680.8,0.602,-0.126,-0.18,2
680.87,0.85,-0.537,-0.064,2
680.93,1.214,-0.843,-0.422,2
681.0,0.796,-0.134,-0.372,2
681.08,0.864,-0.07,-0.722,2
681.17,1.06,0.292,-0.211,2
